LocalDateTime,DataValue
6/28/2016 0:00,5.8
6/29/2016 0:00,6.4
6/30/2016 0:00,0
7/1/2016 0:00,0
7/2/2016 0:00,8.1
7/3/2016 0:00,7.1
7/4/2016 0:00,9.4
7/5/2016 0:00,11.9
7/6/2016 0:00,8.4
7/7/2016 0:00,29.2
7/8/2016 0:00,6.9
7/9/2016 0:00,33
7/10/2016 0:00,13.5
7/11/2016 0:00,0
7/12/2016 0:00,28.4
7/13/2016 0:00,0
7/14/2016 0:00,0
7/15/2016 0:00,34.3
7/16/2016 0:00,9.7
7/17/2016 0:00,0
7/18/2016 0:00,0
7/19/2016 0:00,37.3
7/20/2016 0:00,15.5
7/21/2016 0:00,6.4
7/22/2016 0:00,20.8
7/23/2016 0:00,58.9
7/24/2016 0:00,58.9
7/25/2016 0:00,9.1
7/26/2016 0:00,0
7/27/2016 0:00,0
7/28/2016 0:00,2.3
7/29/2016 0:00,9.9
7/30/2016 0:00,12.2
7/31/2016 0:00,0
8/1/2016 0:00,2
8/2/2016 0:00,4.8
8/3/2016 0:00,0.3
8/4/2016 0:00,19.1
8/5/2016 0:00,13.7
8/6/2016 0:00,0.3
8/7/2016 0:00,0.3
8/8/2016 0:00,6.1
8/9/2016 0:00,11.9
8/10/2016 0:00,4.3
8/11/2016 0:00,0
8/12/2016 0:00,0
8/13/2016 0:00,81.5
8/14/2016 0:00,16.3
8/15/2016 0:00,5.6
8/16/2016 0:00,6.4
8/17/2016 0:00,1.3
8/18/2016 0:00,2.8
8/19/2016 0:00,43.2
8/20/2016 0:00,11.9
8/21/2016 0:00,0
8/22/2016 0:00,13.5
8/23/2016 0:00,177.8
8/24/2016 0:00,66
8/25/2016 0:00,2.3
8/26/2016 0:00,14
8/27/2016 0:00,2
8/28/2016 0:00,16.3
8/29/2016 0:00,44.7
8/30/2016 0:00,0.5
8/31/2016 0:00,35.3
9/1/2016 0:00,118.1
9/2/2016 0:00,7.9
9/3/2016 0:00,6.9
9/4/2016 0:00,39.4
9/5/2016 0:00,26.4
9/6/2016 0:00,2.3
9/7/2016 0:00,17.5
9/8/2016 0:00,0.8
9/9/2016 0:00,0.8
9/10/2016 0:00,1.3
9/11/2016 0:00,3.6
9/12/2016 0:00,30.5
9/13/2016 0:00,0
9/14/2016 0:00,46
9/15/2016 0:00,73.7
9/16/2016 0:00,5.3
9/17/2016 0:00,26.7
9/18/2016 0:00,34.8
9/19/2016 0:00,11.2
9/20/2016 0:00,0.5
9/21/2016 0:00,23.4
9/22/2016 0:00,80.5
9/23/2016 0:00,51.1
9/24/2016 0:00,23.9
9/25/2016 0:00,0.8
9/26/2016 0:00,0
9/27/2016 0:00,6.9
9/28/2016 0:00,4.3
9/29/2016 0:00,11.9
9/30/2016 0:00,14.5
10/1/2016 0:00,48.8
10/2/2016 0:00,71.6
10/3/2016 0:00,23.9
10/4/2016 0:00,48.8
10/5/2016 0:00,190.5
10/6/2016 0:00,12.2
10/7/2016 0:00,22.6
10/8/2016 0:00,18.8
10/9/2016 0:00,0
10/10/2016 0:00,0
10/11/2016 0:00,39.6
10/12/2016 0:00,10.2
10/13/2016 0:00,13
10/14/2016 0:00,4.3
10/15/2016 0:00,7.6
10/16/2016 0:00,1.5
10/17/2016 0:00,0
10/18/2016 0:00,79.2
10/19/2016 0:00,20.1
10/20/2016 0:00,47.5
10/21/2016 0:00,21.6
10/22/2016 0:00,38.4
10/23/2016 0:00,18
10/24/2016 0:00,0
10/25/2016 0:00,11.7
10/26/2016 0:00,0
10/27/2016 0:00,20.8
10/28/2016 0:00,41.4
10/29/2016 0:00,35.3
10/30/2016 0:00,52.1
10/31/2016 0:00,40.1
11/1/2016 0:00,12.7
11/2/2016 0:00,6.1
11/3/2016 0:00,0.5
11/4/2016 0:00,3
11/5/2016 0:00,1
11/6/2016 0:00,0
11/7/2016 0:00,0
11/8/2016 0:00,17.5
11/9/2016 0:00,8.4
11/10/2016 0:00,0
11/11/2016 0:00,0.8
11/12/2016 0:00,0
11/13/2016 0:00,0
11/14/2016 0:00,0.8
11/15/2016 0:00,41.1
11/16/2016 0:00,7.4
11/17/2016 0:00,9.9
11/18/2016 0:00,8.4
11/19/2016 0:00,6.9
11/20/2016 0:00,51.3
11/21/2016 0:00,18
11/22/2016 0:00,91.9
11/23/2016 0:00,12.7
11/24/2016 0:00,4.1
11/25/2016 0:00,36.8
11/26/2016 0:00,24.6
11/27/2016 0:00,23.4
11/28/2016 0:00,12.2
11/29/2016 0:00,7.1
11/30/2016 0:00,19.3
12/1/2016 0:00,135.9
12/2/2016 0:00,115.3
12/3/2016 0:00,51.6
12/4/2016 0:00,43.4
12/5/2016 0:00,52.1
12/6/2016 0:00,0
12/7/2016 0:00,3
12/8/2016 0:00,4.1
12/9/2016 0:00,1.5
12/10/2016 0:00,2.5
12/11/2016 0:00,5.6
12/12/2016 0:00,0
12/13/2016 0:00,2
12/14/2016 0:00,13.2
12/15/2016 0:00,5.3
12/16/2016 0:00,0
12/17/2016 0:00,0
12/18/2016 0:00,48.5
12/19/2016 0:00,49.8
12/20/2016 0:00,1.3
12/21/2016 0:00,7.6
12/22/2016 0:00,14.5
12/23/2016 0:00,17.3
12/24/2016 0:00,7.9
12/25/2016 0:00,15.5
12/26/2016 0:00,26.2
12/27/2016 0:00,10.9
12/28/2016 0:00,0
12/29/2016 0:00,2
12/30/2016 0:00,4.6
12/31/2016 0:00,0
1/1/2017 0:00,5.8
1/2/2017 0:00,84.3
1/3/2017 0:00,0.5
1/4/2017 0:00,0
1/5/2017 0:00,0
1/6/2017 0:00,0
1/7/2017 0:00,0
1/8/2017 0:00,3.6
1/9/2017 0:00,0
1/10/2017 0:00,0
1/11/2017 0:00,2
1/12/2017 0:00,5.1
1/13/2017 0:00,0
1/14/2017 0:00,2.5
1/15/2017 0:00,4.8
1/16/2017 0:00,1.8
1/17/2017 0:00,0
1/18/2017 0:00,3
1/19/2017 0:00,0
1/20/2017 0:00,2.3
1/21/2017 0:00,4.8
1/22/2017 0:00,48.3
1/23/2017 0:00,45
1/24/2017 0:00,61
1/25/2017 0:00,94
1/26/2017 0:00,2
1/27/2017 0:00,0.5
1/28/2017 0:00,0.3
1/29/2017 0:00,8.4
1/30/2017 0:00,0.3
1/31/2017 0:00,0
2/1/2017 0:00,0
2/2/2017 0:00,0
2/3/2017 0:00,0
2/4/2017 0:00,0
2/5/2017 0:00,0
2/6/2017 0:00,0
2/7/2017 0:00,0
2/8/2017 0:00,0.5
2/9/2017 0:00,0
2/10/2017 0:00,5.6
2/11/2017 0:00,0
2/12/2017 0:00,0
2/13/2017 0:00,0
2/14/2017 0:00,0
2/15/2017 0:00,0
2/16/2017 0:00,0
2/17/2017 0:00,18
2/18/2017 0:00,0.3
2/19/2017 0:00,0
2/20/2017 0:00,1.8
2/21/2017 0:00,3.3
2/22/2017 0:00,6.6
2/23/2017 0:00,6.1
2/24/2017 0:00,6.4
2/25/2017 0:00,0
2/26/2017 0:00,0
2/27/2017 0:00,31.2
2/28/2017 0:00,37.6
3/1/2017 0:00,7.9
3/2/2017 0:00,2
3/3/2017 0:00,2.5
3/4/2017 0:00,0
3/5/2017 0:00,4.6
3/6/2017 0:00,1.8
3/7/2017 0:00,0
3/8/2017 0:00,0
3/9/2017 0:00,21.8
3/10/2017 0:00,11.9
3/11/2017 0:00,0.8
3/12/2017 0:00,3
3/13/2017 0:00,0
3/14/2017 0:00,0
3/15/2017 0:00,0
3/16/2017 0:00,0
3/17/2017 0:00,0.5
3/18/2017 0:00,5.6
3/19/2017 0:00,0
3/20/2017 0:00,0
3/21/2017 0:00,1
3/22/2017 0:00,1.8
3/23/2017 0:00,2.5
3/24/2017 0:00,51.8
3/25/2017 0:00,6.4
3/26/2017 0:00,0.5
3/27/2017 0:00,0.5
3/28/2017 0:00,11.2
3/29/2017 0:00,6.4
3/30/2017 0:00,10.2
3/31/2017 0:00,6.4
4/1/2017 0:00,24.9
4/2/2017 0:00,18.3
4/3/2017 0:00,13.7
4/4/2017 0:00,0
4/5/2017 0:00,1.5
4/6/2017 0:00,0
4/7/2017 0:00,0
4/8/2017 0:00,0
4/9/2017 0:00,0
4/10/2017 0:00,0
4/11/2017 0:00,4.3
4/12/2017 0:00,12.2
4/13/2017 0:00,8.1
4/14/2017 0:00,0.5
4/15/2017 0:00,2.8
4/16/2017 0:00,2.8
4/17/2017 0:00,45.7
4/18/2017 0:00,183.4
4/19/2017 0:00,25.9
4/20/2017 0:00,0
4/21/2017 0:00,0
4/22/2017 0:00,0
4/23/2017 0:00,0
4/24/2017 0:00,1.5
4/25/2017 0:00,0
4/26/2017 0:00,0
4/27/2017 0:00,0
4/28/2017 0:00,5.1
4/29/2017 0:00,0
4/30/2017 0:00,2.3
5/1/2017 0:00,30.2
5/2/2017 0:00,6.1
5/3/2017 0:00,0.3
5/4/2017 0:00,0
5/5/2017 0:00,0.5
5/6/2017 0:00,4.1
5/7/2017 0:00,1.8
5/8/2017 0:00,6.1
5/9/2017 0:00,0.5
5/10/2017 0:00,6.9
5/11/2017 0:00,11.9
5/12/2017 0:00,50.8
5/13/2017 0:00,12.2
5/14/2017 0:00,50.3
5/15/2017 0:00,58.4
5/16/2017 0:00,90.7
5/17/2017 0:00,28.2
5/18/2017 0:00,10.4
5/19/2017 0:00,3.6
5/20/2017 0:00,0.5
5/21/2017 0:00,1
5/22/2017 0:00,4.6
5/23/2017 0:00,5.8
5/24/2017 0:00,2.5
5/25/2017 0:00,15.2
5/26/2017 0:00,1
5/27/2017 0:00,6.1
5/28/2017 0:00,0
5/29/2017 0:00,2
5/30/2017 0:00,0
5/31/2017 0:00,6.9
6/1/2017 0:00,5.8
6/2/2017 0:00,0.5
6/3/2017 0:00,3
6/4/2017 0:00,8.4
6/5/2017 0:00,10.4
6/6/2017 0:00,5.1
6/7/2017 0:00,7.6
6/8/2017 0:00,1
6/9/2017 0:00,1
6/10/2017 0:00,0
6/11/2017 0:00,2
6/12/2017 0:00,4.1
6/13/2017 0:00,2.5
6/14/2017 0:00,0
6/15/2017 0:00,43.9
6/16/2017 0:00,2.3
6/17/2017 0:00,0
6/18/2017 0:00,1.5
6/19/2017 0:00,3
6/20/2017 0:00,1
6/21/2017 0:00,1.8
6/22/2017 0:00,0.3
6/23/2017 0:00,6.1
6/24/2017 0:00,0.8
6/25/2017 0:00,0
6/26/2017 0:00,0
6/27/2017 0:00,0.3
6/28/2017 0:00,0.5
6/29/2017 0:00,5.1
6/30/2017 0:00,6.6
7/1/2017 0:00,31.8
7/2/2017 0:00,0
7/3/2017 0:00,5.3
7/4/2017 0:00,0
7/5/2017 0:00,0
7/6/2017 0:00,3.3
7/7/2017 0:00,0.3
7/8/2017 0:00,0
7/9/2017 0:00,4.3
7/10/2017 0:00,3
7/11/2017 0:00,0.5
7/12/2017 0:00,3
7/13/2017 0:00,2
7/14/2017 0:00,3.6
7/15/2017 0:00,0.3
7/16/2017 0:00,4.1
7/17/2017 0:00,10.2
7/18/2017 0:00,9.4
7/19/2017 0:00,1
7/20/2017 0:00,8.1
7/21/2017 0:00,23.1
7/22/2017 0:00,14.7
7/23/2017 0:00,7.6
7/24/2017 0:00,0.5
7/25/2017 0:00,10.4
7/26/2017 0:00,0.3
7/27/2017 0:00,10.2
7/28/2017 0:00,1.5
7/29/2017 0:00,52.6
7/30/2017 0:00,15.2
7/31/2017 0:00,1.5
8/1/2017 0:00,0
8/2/2017 0:00,37.3
8/3/2017 0:00,0
8/4/2017 0:00,4.6
8/5/2017 0:00,1.5
8/6/2017 0:00,0.5
8/7/2017 0:00,33.5
8/8/2017 0:00,2.5
8/9/2017 0:00,5.1
8/10/2017 0:00,0
8/11/2017 0:00,10.2
8/12/2017 0:00,27.4
8/13/2017 0:00,3.3
8/14/2017 0:00,6.1
8/15/2017 0:00,3.3
8/16/2017 0:00,10.2
8/17/2017 0:00,0.8
8/18/2017 0:00,2.3
8/19/2017 0:00,20.6
8/20/2017 0:00,0.5
8/21/2017 0:00,72.4
8/22/2017 0:00,92.7
8/23/2017 0:00,16
8/24/2017 0:00,14.7
8/25/2017 0:00,7.6
8/26/2017 0:00,9.1
8/27/2017 0:00,22.1
8/28/2017 0:00,22.6
8/29/2017 0:00,14.5
8/30/2017 0:00,21.8
8/31/2017 0:00,1
9/1/2017 0:00,0.8
9/2/2017 0:00,0
9/3/2017 0:00,0
9/4/2017 0:00,0
9/5/2017 0:00,0
9/6/2017 0:00,2.5
9/7/2017 0:00,1.5
9/8/2017 0:00,4.3
9/9/2017 0:00,13.7
9/10/2017 0:00,14.5
9/11/2017 0:00,3
9/12/2017 0:00,6.1
9/13/2017 0:00,14.7
9/14/2017 0:00,0.3
9/15/2017 0:00,0
9/16/2017 0:00,10.4
9/17/2017 0:00,15.2
9/18/2017 0:00,25.7
9/19/2017 0:00,5.1
9/20/2017 0:00,16.3
9/21/2017 0:00,3.8
9/22/2017 0:00,5.8
9/23/2017 0:00,0
9/24/2017 0:00,3
